code,disc_date,disc_time,disc_no,doc_type,per_type,fy_end,equity,np_forecast,shares_out
4826,2018-10-30,15:00:00,20181024421674,1QFinancialStatements_Consolidated_JP,1Q,2019-06-30,10979000000,1100000000,20555080
4826,2019-01-29,15:00:00,20190128464580,2QFinancialStatements_Consolidated_JP,2Q,2019-06-30,11231000000,1100000000,20555080
4826,2019-04-25,15:00:00,20190403400270,EarnForecastRevision,FY,2019-06-30,,1150000000,
4826,2019-04-25,15:00:00,20190404400590,3QFinancialStatements_Consolidated_JP,3Q,2019-06-30,11742000000,1150000000,20555080
4826,2019-08-08,15:00:00,20190807484433,FYFinancialStatements_Consolidated_JP,FY,2019-06-30,11754000000,1120000000,19555080
4826,2019-10-30,15:00:00,20191029413835,1QFinancialStatements_Consolidated_JP,1Q,2020-06-30,11635000000,1120000000,19555080
4826,2020-01-29,15:00:00,20200127451075,2QFinancialStatements_Consolidated_JP,2Q,2020-06-30,12158000000,1120000000,19555080
4826,2020-04-27,15:00:00,20200427499847,3QFinancialStatements_Consolidated_JP,3Q,2020-06-30,12548000000,1120000000,19555080
4826,2020-07-17,16:00:00,20200715463220,EarnForecastRevision,FY,2020-06-30,,1051000000,
4826,2020-08-06,15:00:00,20200805475479,FYFinancialStatements_Consolidated_JP,FY,2020-06-30,12708000000,1100000000,19555080
4826,2020-10-26,15:00:00,20201023407970,1QFinancialStatements_Consolidated_JP,1Q,2021-06-30,12538000000,1100000000,19555080
4826,2021-01-27,15:00:00,20210126449251,2QFinancialStatements_Consolidated_JP,2Q,2021-06-30,12609000000,1100000000,19555080
4826,2021-04-26,15:30:00,20210426499747,3QFinancialStatements_Consolidated_JP,3Q,2021-06-30,12986000000,1100000000,19555080
4826,2021-07-26,15:00:00,20210720469604,EarnForecastRevision,FY,2021-06-30,,921000000,
4826,2021-08-05,15:00:00,20210803477629,FYFinancialStatements_Consolidated_JP,FY,2021-06-30,13104000000,820000000,18555080
4826,2021-10-28,15:30:00,20211027418481,1QFinancialStatements_Consolidated_JP,1Q,2022-06-30,12942000000,820000000,18555080
4826,2022-01-27,15:15:00,20220126573224,2QFinancialStatements_Consolidated_JP,2Q,2022-06-30,13157000000,820000000,18555080
4826,2022-03-02,15:00:00,20220302598731,DividendForecastRevision,FY,2022-06-30,,,
4826,2022-04-27,15:00:00,20220425527338,3QFinancialStatements_Consolidated_JP,3Q,2022-06-30,13493000000,750000000,22266096
4826,2022-07-25,15:00:00,20220725503875,EarnForecastRevision,FY,2022-06-30,,968000000,
4826,2022-08-04,15:00:00,20220804512076,FYFinancialStatements_Consolidated_JP,FY,2022-06-30,13740000000,1000000000,22266096
4826,2022-10-28,14:00:00,20221028551992,1QFinancialStatements_Consolidated_JP,1Q,2023-06-30,13387000000,1000000000,22266096
4826,2022-11-01,15:30:00,20221101554711,1QFinancialStatements_Consolidated_JP,1Q,2023-06-30,13387000000,1000000000,22266096
4826,2023-01-30,14:00:00,20230130595878,2QFinancialStatements_Consolidated_JP,2Q,2023-06-30,13552000000,1050000000,22266096
4826,2023-02-06,14:30:00,20230203500412,DividendForecastRevision,FY,2023-06-30,,,
4826,2023-04-27,14:00:00,20230427554057,3QFinancialStatements_Consolidated_JP,3Q,2023-06-30,13961000000,1050000000,44532192
4826,2023-07-31,14:00:00,20230731530110,EarnForecastRevision,FY,2023-06-30,,1142000000,
4826,2023-08-09,14:00:00,20230809537862,FYFinancialStatements_Consolidated_JP,FY,2023-06-30,14139000000,1180000000,44532192
4826,2023-10-30,14:00:00,20231027573661,1QFinancialStatements_Consolidated_JP,1Q,2024-06-30,13898000000,1180000000,44532192
4826,2024-02-05,14:00:00,20240205526097,2QFinancialStatements_Consolidated_JP,2Q,2024-06-30,14246000000,1180000000,44532192
4826,2024-02-26,14:00:00,20240221541070,DividendForecastRevision,FY,2024-06-30,,,
4826,2024-04-25,14:00:00,20240425576715,3QFinancialStatements_Consolidated_JP,3Q,2024-06-30,14532000000,1180000000,66798288
4826,2024-07-29,14:00:00,20240729556324,EarnForecastRevision,FY,2024-06-30,,948000000,
4826,2024-08-07,14:00:00,20240807564693,FYFinancialStatements_Consolidated_JP,FY,2024-06-30,14509000000,1280000000,66798288
4826,2024-10-30,14:00:00,20241024501990,1QFinancialStatements_Consolidated_JP,1Q,2025-06-30,14199000000,1280000000,66798288
4826,2024-11-25,14:00:00,20241122528260,DividendForecastRevision,FY,2025-06-30,,,
4826,2025-02-05,14:00:00,20250205563623,2QFinancialStatements_Consolidated_JP,2Q,2025-06-30,14510000000,1280000000,66798288
4826,2025-04-25,14:00:00,20250424523241,3QFinancialStatements_Consolidated_JP,3Q,2025-06-30,14279000000,1280000000,66798288
4826,2025-07-29,14:00:00,20250729522192,EarnForecastRevision,FY,2025-06-30,,1495000000,
4826,2025-08-06,14:00:00,20250806531233,FYFinancialStatements_Consolidated_JP,FY,2025-06-30,14516000000,1500000000,66798288
4826,2025-10-30,14:00:00,20251030582090,1QFinancialStatements_Consolidated_JP,1Q,2026-06-30,14485000000,1500000000,64798288
4826,2026-01-26,14:00:00,20260126538135,DividendForecastRevision,FY,2026-06-30,,,
4826,2026-02-09,14:00:00,20260209551285,2QFinancialStatements_Consolidated_JP,2Q,2026-06-30,15217000000,1500000000,64798288
4826,2026-04-28,14:00:00,20260428512557,3QFinancialStatements_Consolidated_JP,3Q,2026-06-30,14888000000,1500000000,64798288
4826,2026-06-03,14:00:00,20260603560985,EarnForecastRevision,FY,2026-06-30,,1680000000,
4826,2026-08-05,14:00:00,20260805509257,FYFinancialStatements_Consolidated_JP,FY,2026-06-30,15000000000,1860000000,64798288
4886,2021-04-23,15:00:00,20210423498877,EarnForecastRevision,FY,2021-03-31,,2700000000,
4886,2021-08-02,15:00:00,20210802476450,1QFinancialStatements_Consolidated_JP,1Q,2022-03-31,45313000000,800000000,30563199
4886,2021-09-27,15:00:00,20210927402380,EarnForecastRevision,FY,2022-03-31,,-2600000000,
4886,2021-11-01,15:00:00,20211101422135,2QFinancialStatements_Consolidated_JP,2Q,2022-03-31,41790000000,-2600000000,30563199
4886,2021-12-20,15:00:00,20211220556280,EarnForecastRevision,FY,2022-03-31,,3000000000,
4886,2022-02-07,15:05:00,20220207581818,3QFinancialStatements_Consolidated_JP,3Q,2022-03-31,48412000000,3000000000,30563199
4886,2022-03-28,15:00:00,20220328512066,EarnForecastRevision,FY,2022-03-31,,4000000000,
4886,2022-05-12,15:00:00,20220512542257,FYFinancialStatements_Consolidated_JP,FY,2022-03-31,48892000000,3300000000,30563199
4886,2022-08-08,15:00:00,20220808514125,1QFinancialStatements_Consolidated_JP,1Q,2023-03-31,50477000000,3300000000,30563199
4886,2022-11-07,15:00:00,20221107557941,2QFinancialStatements_Consolidated_JP,2Q,2023-03-31,52002000000,4200000000,30563199
4886,2023-02-06,15:00:00,20230206501079,3QFinancialStatements_Consolidated_JP,3Q,2023-03-31,54080000000,4200000000,30563199
4886,2023-05-11,15:00:00,20230510563821,FYFinancialStatements_Consolidated_JP,FY,2023-03-31,54533000000,4400000000,30563199
4886,2023-08-07,15:00:00,20230807535478,1QFinancialStatements_Consolidated_JP,1Q,2024-03-31,56881000000,4400000000,30563199
4886,2023-09-25,15:00:00,20230925557873,EarnForecastRevision,FY,2024-03-31,,6200000000,
4886,2023-11-06,15:00:00,20231106579440,2QFinancialStatements_Consolidated_JP,2Q,2024-03-31,58621000000,6200000000,30563199
4886,2023-11-06,15:00:00,20231106579594,DividendForecastRevision,FY,2024-03-31,,,
4886,2024-02-05,15:00:00,20240205526262,3QFinancialStatements_Consolidated_JP,3Q,2024-03-31,60391000000,6200000000,30563199
4886,2024-05-10,15:00:00,20240510588368,FYFinancialStatements_Consolidated_JP,FY,2024-03-31,61930000000,5000000000,30563199
4886,2024-08-05,15:00:00,20240805562144,1QFinancialStatements_Consolidated_JP,1Q,2025-03-31,63329000000,5000000000,30563199
4886,2024-11-05,15:30:00,20241105511078,2QFinancialStatements_Consolidated_JP,2Q,2025-03-31,64192000000,5000000000,30563199
4886,2025-02-03,15:30:00,20250203561324,3QFinancialStatements_Consolidated_JP,3Q,2025-03-31,65191000000,5000000000,30563199
4886,2025-05-12,15:30:00,20250512540722,FYFinancialStatements_Consolidated_JP,FY,2025-03-31,69195000000,5200000000,28763199
4886,2025-08-04,15:30:00,20250804529120,1QFinancialStatements_Consolidated_JP,1Q,2026-03-31,69231000000,5200000000,28763199
4886,2025-11-04,15:30:00,20251104586828,1QFinancialStatements_Consolidated_JP,1Q,2026-03-31,69231000000,5200000000,28763199
4886,2025-11-04,16:10:00,20251104586925,2QFinancialStatements_Consolidated_JP,2Q,2026-03-31,72594000000,5000000000,28763199
4886,2026-02-02,15:30:00,20260202544510,3QFinancialStatements_Consolidated_JP,3Q,2026-03-31,74743000000,5000000000,28763199
4886,2026-05-11,15:30:00,20260511522146,FYFinancialStatements_Consolidated_JP,FY,2026-03-31,76452000000,4800000000,28763199
4886,2026-05-19,15:30:00,20260519540713,FYFinancialStatements_Consolidated_JP,FY,2026-03-31,76819000000,4800000000,28763199
4886,2026-08-04,15:30:00,20260804508100,1QFinancialStatements_Consolidated_JP,1Q,2027-03-31,77296000000,4800000000,28763199
4902,2016-10-31,15:00,20161028425220,2QFinancialStatements_Consolidated_IFRS,2Q,2017-03-31,493920000000,36000000000,502664337
4902,2017-01-31,15:00,20170130485047,3QFinancialStatements_Consolidated_IFRS,3Q,2017-03-31,530889000000,36000000000,502664337
4902,2017-05-11,15:00,20170511466970,FYFinancialStatements_Consolidated_IFRS,FY,2017-03-31,534149000000,30000000000,502664337
4902,2017-07-28,15:00,20170720435687,1QFinancialStatements_Consolidated_IFRS,1Q,2018-03-31,535466000000,30000000000,502664337
4902,2017-10-30,15:00,20171027401097,2QFinancialStatements_Consolidated_IFRS,2Q,2018-03-31,552159000000,31000000000,502664337
4902,2018-02-01,15:00,20180120453381,3QFinancialStatements_Consolidated_IFRS,3Q,2018-03-31,537234000000,31000000000,502664337
4902,2018-05-14,15:00:00,20180510434196,FYFinancialStatements_Consolidated_IFRS,FY,2018-03-31,535588000000,37000000000,502664337
4902,2018-08-01,15:00:00,20180730488238,1QFinancialStatements_Consolidated_IFRS,1Q,2019-03-31,543712000000,38500000000,502664337
4902,2018-10-30,15:00:00,20181024422294,2QFinancialStatements_Consolidated_IFRS,2Q,2019-03-31,565517000000,40000000000,502664337
4902,2019-02-01,15:00:00,20190128464531,3QFinancialStatements_Consolidated_IFRS,3Q,2019-03-31,557041000000,40000000000,502664337
4902,2019-05-13,15:00:00,20190510422230,FYFinancialStatements_Consolidated_IFRS,FY,2019-03-31,565983000000,45500000000,502664337
4902,2019-07-30,15:00:00,20190725476019,1QFinancialStatements_Consolidated_IFRS,1Q,2020-03-31,543246000000,37500000000,502664337
4902,2019-11-01,15:00:00,20191031417577,2QFinancialStatements_Consolidated_IFRS,2Q,2020-03-31,536707000000,7500000000,502664337
4902,2020-02-03,15:00:00,20200131455450,3QFinancialStatements_Consolidated_IFRS,3Q,2020-03-31,542987000000,7500000000,502664337
4902,2020-05-12,15:00:00,20200511409624,EarnForecastRevision,FY,2020-03-31,,-3500000000,
4902,2020-05-26,15:00:00,20200521420991,FYFinancialStatements_Consolidated_IFRS,FY,2020-03-31,533766000000,,502664337
4902,2020-07-30,15:00:00,20200729468785,1QFinancialStatements_Consolidated_IFRS,1Q,2021-03-31,511065000000,,502664337
4902,2020-10-29,16:00:00,20201028411023,2QFinancialStatements_Consolidated_IFRS,2Q,2021-03-31,504199000000,-18000000000,502664337
4902,2021-02-02,15:00:00,20210201453539,3QFinancialStatements_Consolidated_IFRS,3Q,2021-03-31,502342000000,-18000000000,502664337
4902,2021-05-14,15:30:00,20210512413824,FYFinancialStatements_Consolidated_IFRS,FY,2021-03-31,550703000000,19000000000,502664337
4902,2021-07-29,15:00:00,20210728472600,1QFinancialStatements_Consolidated_IFRS,1Q,2022-03-31,547140000000,19000000000,502664337
4902,2021-11-02,15:00:00,20211101422208,2QFinancialStatements_Consolidated_IFRS,2Q,2022-03-31,525744000000,1500000000,502664337
4902,2022-02-01,15:00:00,20220131575711,3QFinancialStatements_Consolidated_IFRS,3Q,2022-03-31,518551000000,1500000000,502664337
4902,2022-04-27,15:00:00,20220426528823,EarnForecastRevision,FY,2022-03-31,,-27500000000,
4902,2022-05-12,15:00:00,20220511540161,FYFinancialStatements_Consolidated_IFRS,FY,2022-03-31,561500000000,5500000000,502664337
4902,2022-07-28,15:00:00,20220727505916,1QFinancialStatements_Consolidated_IFRS,1Q,2023-03-31,582559000000,5500000000,502664337
4902,2022-11-02,15:00:00,20221101555112,2QFinancialStatements_Consolidated_IFRS,2Q,2023-03-31,605814000000,5500000000,502664337
4902,2023-02-02,15:00:00,20230201598701,3QFinancialStatements_Consolidated_IFRS,3Q,2023-03-31,577836000000,5500000000,502664337
4902,2023-05-10,11:30:00,20230509562187,EarnForecastRevision,FY,2023-03-31,,-105000000000,
4902,2023-05-15,15:00:00,20230512569515,FYFinancialStatements_Consolidated_IFRS,FY,2023-03-31,499877000000,4000000000,502664337
4902,2023-08-01,15:00:00,20230731530600,1QFinancialStatements_Consolidated_IFRS,1Q,2024-03-31,519733000000,4000000000,502664337
4902,2023-11-02,15:00:00,20230928559631,2QFinancialStatements_Consolidated_IFRS,2Q,2024-03-31,534422000000,4000000000,502664337
4902,2024-02-01,15:00:00,20240201524034,3QFinancialStatements_Consolidated_IFRS,3Q,2024-03-31,521257000000,4000000000,502664337
4902,2024-05-08,15:00:00,20240507583086,EarnForecastRevision,FY,2024-03-31,,4500000000,
4902,2024-05-14,15:00:00,20240514594938,FYFinancialStatements_Consolidated_IFRS,FY,2024-03-31,553382000000,0,502664337
4902,2024-07-31,15:00:00,20240730558114,1QFinancialStatements_Consolidated_IFRS,1Q,2025-03-31,572473000000,0,502664337
4902,2024-08-09,15:00:00,20240801560849,1QFinancialStatements_Consolidated_IFRS,1Q,2025-03-31,572473000000,0,502664337
4902,2024-11-05,08:30:00,20241101509995,EarnForecastRevision,FY,2025-03-31,,0,
4902,2024-11-05,15:30:00,20241101509942,2QFinancialStatements_Consolidated_IFRS,2Q,2025-03-31,522708000000,0,502664337
4902,2025-02-06,15:30:00,20250203561298,3QFinancialStatements_Consolidated_IFRS,3Q,2025-03-31,548972000000,0,502664337
4902,2025-02-13,15:30:00,20250212570221,3QFinancialStatements_Consolidated_IFRS,3Q,2025-03-31,548972000000,0,502664337
4902,2025-04-24,11:30:00,20250423520769,EarnForecastRevision,FY,2025-03-31,,-38000000000,
4902,2025-05-15,15:30:00,20250514550819,FYFinancialStatements_Consolidated_IFRS,FY,2025-03-31,474079000000,24000000000,502664337
4902,2025-07-31,15:30:00,20250730524106,1QFinancialStatements_Consolidated_IFRS,1Q,2026-03-31,477459000000,24000000000,502664337
4902,2025-11-05,15:30:00,20251104586799,2QFinancialStatements_Consolidated_IFRS,2Q,2026-03-31,506912000000,27000000000,502664337
4902,2026-02-05,12:30:00,20260204547033,3QFinancialStatements_Consolidated_IFRS,3Q,2026-03-31,531841000000,27000000000,502664337
4902,2026-05-14,15:30:00,20260513529514,FYFinancialStatements_Consolidated_IFRS,FY,2026-03-31,548971000000,28500000000,502664337
4902,2026-07-30,15:30:00,20260730503185,1QFinancialStatements_Consolidated_IFRS,1Q,2027-03-31,563398000000,28500000000,502664337
5011,2016-10-27,15:00,20161026421622,EarnForecastRevision,2Q,2017-03-31,,,
5011,2016-11-07,14:00,20161104431083,2QFinancialStatements_Consolidated_JP,2Q,2017-03-31,42888000000,3100000000,31685955
5011,2017-02-07,15:00,20170206491739,3QFinancialStatements_Consolidated_JP,3Q,2017-03-31,45110000000,3100000000,31685955
5011,2017-05-11,14:00,20170510465061,FYFinancialStatements_Consolidated_JP,FY,2017-03-31,46768000000,3800000000,31685955
5011,2017-08-08,15:00,20170728442504,EarnForecastRevision,2Q,2018-03-31,,,
5011,2017-08-08,15:00,20170807450562,1QFinancialStatements_Consolidated_JP,1Q,2018-03-31,46596000000,3800000000,31685955
5011,2017-11-07,14:00,20171106410201,2QFinancialStatements_Consolidated_JP,2Q,2018-03-31,47835000000,3800000000,31685955
5011,2018-02-06,15:00,20180205464195,3QFinancialStatements_Consolidated_JP,3Q,2018-03-31,49805000000,3800000000,31685955
5011,2018-03-20,14:00,20180319493068,DividendForecastRevision,FY,2018-03-31,,,
5011,2018-05-10,14:00:00,20180509431297,FYFinancialStatements_Consolidated_JP,FY,2018-03-31,50811000000,4100000000,31685955
5011,2018-08-08,15:00:00,20180806492172,1QFinancialStatements_Consolidated_JP,1Q,2019-03-31,49580000000,4100000000,31685955
5011,2018-10-30,15:00:00,20181029424180,EarnForecastRevision,2Q,2019-03-31,,,
5011,2018-11-06,14:00:00,20181105430294,2QFinancialStatements_Consolidated_JP,2Q,2019-03-31,50275000000,4100000000,31685955
5011,2019-02-06,15:00:00,20190205470696,3QFinancialStatements_Consolidated_JP,3Q,2019-03-31,51519000000,4100000000,31685955
5011,2019-03-28,14:00:00,20190327496496,DividendForecastRevision,FY,2019-03-31,,,
5011,2019-05-09,14:00:00,20190508417730,FYFinancialStatements_Consolidated_JP,FY,2019-03-31,52889000000,4100000000,31685955
5011,2019-05-14,16:45:00,20190514426223,EarnForecastRevision,FY,2020-03-31,,1600000000,
5011,2019-08-08,15:00:00,20190808485522,1QFinancialStatements_Consolidated_JP,1Q,2020-03-31,49267000000,1600000000,31685955
5011,2019-10-30,15:00:00,20191029414413,EarnForecastRevision,2Q,2020-03-31,,,
5011,2019-11-07,14:00:00,20191101417776,2QFinancialStatements_Consolidated_JP,2Q,2020-03-31,50286000000,1600000000,31685955
5011,2020-02-06,15:00:00,20200204456606,3QFinancialStatements_Consolidated_JP,3Q,2020-03-31,52549000000,1600000000,31685955
5011,2020-05-08,14:00:00,20200507405944,FYFinancialStatements_Consolidated_JP,FY,2020-03-31,52827000000,4200000000,31685955
5011,2020-07-27,15:00:00,20200727467044,EarnForecastRevision,2Q,2021-03-31,,,
5011,2020-08-07,15:00:00,20200805475246,1QFinancialStatements_Consolidated_JP,1Q,2021-03-31,52974000000,4200000000,31685955
5011,2020-10-29,15:00:00,20201028410980,EarnForecastRevision,FY,2021-03-31,,5200000000,
5011,2020-11-05,14:00:00,20201104415790,2QFinancialStatements_Consolidated_JP,2Q,2021-03-31,54186000000,5200000000,31685955
5011,2021-02-04,15:00:00,20210203455172,EarnForecastRevision,FY,2021-03-31,,5800000000,
5011,2021-02-08,15:00:00,20210208457648,3QFinancialStatements_Consolidated_JP,3Q,2021-03-31,58029000000,5800000000,31685955
5011,2021-05-07,14:00:00,20210506406667,FYFinancialStatements_Consolidated_JP,FY,2021-03-31,62010000000,4400000000,31685955
5011,2021-08-05,15:00:00,20210804478536,1QFinancialStatements_Consolidated_JP,1Q,2022-03-31,61833000000,4400000000,31685955
5011,2021-10-28,15:00:00,20211027418461,EarnForecastRevision,FY,2022-03-31,,5300000000,
5011,2021-11-05,14:00:00,20211102422863,2QFinancialStatements_Consolidated_JP,2Q,2022-03-31,63566000000,5300000000,31685955
5011,2022-01-27,15:00:00,20220127573373,DividendForecastRevision,FY,2022-03-31,,,
5011,2022-02-07,15:00:00,20220204580543,3QFinancialStatements_Consolidated_JP,3Q,2022-03-31,66236000000,5300000000,31685955
5011,2022-05-10,14:00:00,20220509536012,FYFinancialStatements_Consolidated_JP,FY,2022-03-31,68075000000,6000000000,31685955
5011,2022-07-28,15:00:00,20220728506488,EarnForecastRevision,2Q,2023-03-31,,7200000000,
5011,2022-08-05,15:00:00,20220804511762,1QFinancialStatements_Consolidated_JP,1Q,2023-03-31,68268000000,7200000000,31685955
5011,2022-11-08,14:00:00,20221107558502,2QFinancialStatements_Consolidated_JP,2Q,2023-03-31,69132000000,7200000000,31685955
5011,2022-11-25,14:00:00,20221125570809,DividendForecastRevision,FY,2023-03-31,,,
5011,2023-02-10,15:00:00,20230209505606,3QFinancialStatements_Consolidated_JP,3Q,2023-03-31,71632000000,7200000000,31685955
5011,2023-05-10,13:30:00,20230509561797,FYFinancialStatements_Consolidated_JP,FY,2023-03-31,72470000000,5500000000,31685955
5011,2023-08-08,15:00:00,20230807535782,1QFinancialStatements_Consolidated_JP,1Q,2024-03-31,70705000000,5500000000,31685955
5011,2023-11-08,14:00:00,20231107580469,2QFinancialStatements_Consolidated_JP,2Q,2024-03-31,70940000000,5500000000,31685955
5011,2024-02-09,15:00:00,20240208530648,3QFinancialStatements_Consolidated_JP,3Q,2024-03-31,72721000000,5500000000,31685955
5011,2024-05-10,14:00:00,20240510588620,FYFinancialStatements_Consolidated_JP,FY,2024-03-31,74836000000,4600000000,31685955
5011,2024-08-13,15:00:00,20240809568584,1QFinancialStatements_Consolidated_JP,1Q,2025-03-31,73694000000,4600000000,31685955
5011,2024-11-12,14:00:00,20241111518372,2QFinancialStatements_Consolidated_JP,2Q,2025-03-31,74231000000,4600000000,31685955
5011,2025-02-12,15:00:00,20250210568035,3QFinancialStatements_Consolidated_JP,3Q,2025-03-31,75746000000,4600000000,31685955
5011,2025-05-12,15:00:00,20250509539136,FYFinancialStatements_Consolidated_JP,FY,2025-03-31,77320000000,4900000000,31685955
5011,2025-08-08,15:00:00,20250806532126,1QFinancialStatements_Consolidated_JP,1Q,2026-03-31,75432000000,4900000000,31685955
5011,2025-11-12,14:00:00,20251112597107,2QFinancialStatements_Consolidated_JP,2Q,2026-03-31,75839000000,4900000000,31685955
5011,2026-02-13,15:00:00,20260212558295,3QFinancialStatements_Consolidated_JP,3Q,2026-03-31,77501000000,4900000000,31685955
5011,2026-05-12,15:00:00,20260511522614,FYFinancialStatements_Consolidated_JP,FY,2026-03-31,79674000000,4300000000,31685955
5011,2026-08-07,15:00:00,20260806512229,1QFinancialStatements_Consolidated_JP,1Q,2027-03-31,79131000000,4300000000,31685955
5020,2016-11-08,13:00,20161019415556,2QFinancialStatements_Consolidated_JP,2Q,2017-03-31,1804383000000,100000000000,2495485929
5020,2017-02-07,13:00,20170119476684,3QFinancialStatements_Consolidated_JP,3Q,2017-03-31,1962481000000,150000000000,2495485929
5020,2017-05-12,13:00,20170428455345,FYFinancialStatements_Consolidated_JP,FY,2017-03-31,2041747000000,200000000000,2495485929
5020,2017-06-28,15:00,20170530488316,FYFinancialStatements_Consolidated_IFRS,FY,2017-03-31,2140288000000,200000000000,2495485929
5020,2017-08-09,13:00,20170710428851,1QFinancialStatements_Consolidated_IFRS,1Q,2018-03-31,2639223000000,200000000000,3426916549
5020,2017-11-10,13:00,20171020494532,2QFinancialStatements_Consolidated_IFRS,2Q,2018-03-31,2771368000000,250000000000,3426916549
5020,2018-02-09,13:00,20180122453856,3QFinancialStatements_Consolidated_IFRS,3Q,2018-03-31,2922679000000,300000000000,3426916549
5020,2018-03-28,15:00,20180327497924,DividendForecastRevision,FY,2018-03-31,,,
5020,2018-03-28,15:00,20180328499405,EarnForecastRevision,FY,2018-03-31,,335000000000,
5020,2018-05-11,13:00:00,20180418414335,FYFinancialStatements_Consolidated_IFRS,FY,2018-03-31,2919975000000,310000000000,3426916549
5020,2018-08-08,13:00:00,20180724484191,1QFinancialStatements_Consolidated_IFRS,1Q,2019-03-31,3022903000000,310000000000,3426916549
5020,2018-11-07,13:00:00,20181023421149,2QFinancialStatements_Consolidated_IFRS,2Q,2019-03-31,3186141000000,430000000000,3426916549
5020,2019-02-08,13:00:00,20190129465451,3QFinancialStatements_Consolidated_IFRS,3Q,2019-03-31,3105505000000,300000000000,3385993649
5020,2019-05-13,13:00:00,20190509419821,FYFinancialStatements_Consolidated_IFRS,FY,2019-03-31,3119816000000,320000000000,3385993649
5020,2019-08-07,13:00:00,20190805482503,1QFinancialStatements_Consolidated_IFRS,1Q,2020-03-31,3032033000000,320000000000,3385993649
5020,2019-11-08,13:00:00,20191105419022,2QFinancialStatements_Consolidated_IFRS,2Q,2020-03-31,3043065000000,155000000000,3330282649
5020,2020-02-13,13:00:00,20200210461008,3QFinancialStatements_Consolidated_IFRS,3Q,2020-03-31,3087507000000,155000000000,3230282649
5020,2020-03-26,13:00:00,20200326484720,EarnForecastRevision,FY,2020-03-31,,-300000000000,
5020,2020-05-20,13:00:00,20200518417825,FYFinancialStatements_Consolidated_IFRS,FY,2020-03-31,2707908000000,40000000000,3230282649
5020,2020-08-12,13:00:00,20200806477099,1QFinancialStatements_Consolidated_IFRS,1Q,2021-03-31,2630891000000,40000000000,3230282649
5020,2020-11-11,13:00:00,20201106418114,2QFinancialStatements_Consolidated_IFRS,2Q,2021-03-31,2675375000000,90000000000,3230282649
5020,2020-11-11,13:00:00,20201110420550,EarnForecastRevision,FY,2021-03-31,,90000000000,
5020,2021-02-10,13:00:00,20210205457358,3QFinancialStatements_Consolidated_IFRS,3Q,2021-03-31,2652837000000,90000000000,3230282649
5020,2021-05-12,13:00:00,20210510410067,FYFinancialStatements_Consolidated_IFRS,FY,2021-03-31,2752568000000,140000000000,3230282649
5020,2021-08-13,13:00:00,20210811483953,1QFinancialStatements_Consolidated_IFRS,1Q,2022-03-31,2833711000000,140000000000,3230282649
5020,2021-11-11,13:00:00,20211108426994,2QFinancialStatements_Consolidated_IFRS,2Q,2022-03-31,2971040000000,280000000000,3230282649
5020,2022-02-10,13:00:00,20220208582663,3QFinancialStatements_Consolidated_IFRS,3Q,2022-03-31,2946302000000,280000000000,3230282649
5020,2022-03-25,15:00:00,20220324510395,EarnForecastRevision,FY,2022-03-31,,490000000000,
5020,2022-05-13,13:00:00,20220511540008,FYFinancialStatements_Consolidated_IFRS,FY,2022-03-31,3234079000000,170000000000,3230282649
5020,2022-08-12,13:00:00,20220805513686,1QFinancialStatements_Consolidated_IFRS,1Q,2023-03-31,3448066000000,170000000000,3230282649
5020,2022-11-10,13:00:00,20221108559231,2QFinancialStatements_Consolidated_IFRS,2Q,2023-03-31,3472034000000,330000000000,3230282649
5020,2023-02-10,13:00:00,20230208503239,3QFinancialStatements_Consolidated_IFRS,3Q,2023-03-31,3224979000000,140000000000,3230282649
5020,2023-05-11,13:00:00,20230510563436,FYFinancialStatements_Consolidated_IFRS,FY,2023-03-31,3287578000000,180000000000,3032850649
5020,2023-08-10,13:00:00,20230808537232,1QFinancialStatements_Consolidated_IFRS,1Q,2024-03-31,3349383000000,180000000000,3032850649
5020,2023-11-08,13:00:00,20231106580273,2QFinancialStatements_Consolidated_IFRS,2Q,2024-03-31,3547329000000,240000000000,3032850649
5020,2024-02-09,13:00:00,20240207529215,3QFinancialStatements_Consolidated_IFRS,3Q,2024-03-31,3514704000000,240000000000,3032850649
5020,2024-05-14,13:00:00,20240513591897,FYFinancialStatements_Consolidated_IFRS,FY,2024-03-31,3703818000000,210000000000,3032850649
5020,2024-08-09,13:00:00,20240807564785,1QFinancialStatements_Consolidated_IFRS,1Q,2025-03-31,3800132000000,210000000000,3032850649
5020,2024-11-13,13:00:00,20241111518259,2QFinancialStatements_Consolidated_IFRS,2Q,2025-03-31,3574942000000,220000000000,3032850649
5020,2025-02-14,13:00:00,20250213573380,3QFinancialStatements_Consolidated_IFRS,3Q,2025-03-31,3643409000000,220000000000,3032850649
5020,2025-03-28,16:00:00,20250328503366,EarnForecastRevision,FY,2025-03-31,,110000000000,
5020,2025-05-12,13:00:00,20250508535357,FYFinancialStatements_Consolidated_IFRS,FY,2025-03-31,3470563000000,185000000000,3032850649
5020,2025-08-08,13:00:00,20250807533957,1QFinancialStatements_Consolidated_IFRS,1Q,2026-03-31,3351582000000,185000000000,2706766549
5020,2025-11-12,13:00:00,20251111596387,2QFinancialStatements_Consolidated_IFRS,2Q,2026-03-31,3467671000000,135000000000,2706766549
5020,2026-02-13,13:00:00,20260213560483,3QFinancialStatements_Consolidated_IFRS,3Q,2026-03-31,3561128000000,135000000000,2706766549
