pass_number,stock_code,previous_rule,candidate_rule,candidate_metrics,accepted,reason
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 5.0, ""target_percent"": 1.0, ""threshold"": 0.3, ""validation_score"": -58965.575332010005}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.71677604, ""profit"": 98925.19705889, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 186, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 37}, {""fold"": 2, ""max_drawdown_percent"": 14.81949544, ""profit"": -5748.39133476, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 197, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 34}, {""fold"": 3, ""max_drawdown_percent"": 13.78866442, ""profit"": 82849.82910995, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 246, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 62, ""wins"": 32}], ""failed_check_count"": 0, ""failed_checks"": [], ""max_stock_profit_share"": 25.34130875, ""min_fold_profit"": -5748.39133476, ""month_win_rate"": 63.15789474, ""positive_folds"": 2, ""profit_by_stock"": {""1570"": 40932.9355, ""4188"": 49199.6581369, ""4689"": -18121.4205097, ""5020"": 7284.9073233, ""7211"": 33990.55207969, ""7267"": 32218.44989097, ""8306"": 28113.16851933, ""9432"": 2408.38389359}, ""selection_status"": ""PASS"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 629, ""SKIPPED_NO_FUTURE_DATA"": 12}, ""total_profit"": 176026.63483408, ""trade_count"": 182, ""worst_max_drawdown_percent"": 14.81949544}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.2, ""validation_score"": -88423.05425045}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 5.78223283, ""profit"": 61753.8014604, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 202, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 38}, {""fold"": 2, ""max_drawdown_percent"": 11.26322388, ""profit"": 40924.39938147, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 205, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 61, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 13.22178993, ""profit"": 73231.65554468, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 251, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 62, ""wins"": 34}], ""failed_check_count"": 0, ""failed_checks"": [], ""max_stock_profit_share"": 24.11216359, ""min_fold_profit"": 40924.39938147, ""month_win_rate"": 73.68421053, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 51391.603, ""4188"": 52743.6805181, ""4689"": -33427.63465575, ""5020"": 7284.9073233, ""7211"": 55516.3674513, ""7267"": 21233.9337856, ""8306"": 42071.67281093, ""9432"": -20904.67384693}, ""selection_status"": ""PASS"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 658, ""SKIPPED_NO_FUTURE_DATA"": 14}, ""total_profit"": 175909.85638655, ""trade_count"": 184, ""worst_max_drawdown_percent"": 13.22178993}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 2.0, ""threshold"": 0.4, ""validation_score"": -4810.5016827599975}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.47991808, ""profit"": 80651.85711713, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 166, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 33}, {""fold"": 2, ""max_drawdown_percent"": 13.3750462, ""profit"": 16695.7399503, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 155, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 58, ""wins"": 34}, {""fold"": 3, ""max_drawdown_percent"": 14.90884181, ""profit"": 75735.89574026, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 212, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 35}], ""failed_check_count"": 0, ""failed_checks"": [], ""max_stock_profit_share"": 35.74173025, ""min_fold_profit"": 16695.7399503, ""month_win_rate"": 73.68421053, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 64316.243, ""4188"": 41573.99579783, ""4689"": 15504.10117836, ""5020"": 7284.9073233, ""7211"": -3713.98394479, ""7267"": 26391.52785811, ""8306"": 24876.42536098, ""9432"": -3149.7237661}, ""selection_status"": ""PASS"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 533, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 173083.49280769, ""trade_count"": 178, ""worst_max_drawdown_percent"": 14.90884181}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 5.0, ""target_percent"": 1.5, ""threshold"": 0.4, ""validation_score"": -30759.19724616}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 7.63508343, ""profit"": 78965.20465974, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 171, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 36}, {""fold"": 2, ""max_drawdown_percent"": 13.96241683, ""profit"": -39.87984871, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 163, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 34}, {""fold"": 3, ""max_drawdown_percent"": 14.29214224, ""profit"": 90922.77870269, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 224, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 36}], ""failed_check_count"": 0, ""failed_checks"": [], ""max_stock_profit_share"": 35.05894567, ""min_fold_profit"": -39.87984871, ""month_win_rate"": 78.94736842, ""positive_folds"": 2, ""profit_by_stock"": {""1570"": 64316.243, ""4188"": 51408.86755015, ""4689"": -12587.43739673, ""5020"": 5745.33635946, ""7211"": 14209.8071796, ""7267"": 25473.65673073, ""8306"": 22297.82102072, ""9432"": -1016.19093021}, ""selection_status"": ""PASS"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 558, ""SKIPPED_NO_FUTURE_DATA"": 12}, ""total_profit"": 169848.10351372, ""trade_count"": 179, ""worst_max_drawdown_percent"": 14.29214224}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.5, ""threshold"": 0.15, ""validation_score"": 9511.955328359996}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.79521047, ""profit"": 135289.2740175, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 173, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 36}, {""fold"": 2, ""max_drawdown_percent"": 17.26845309, ""profit"": 16023.33576824, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 165, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 61, ""wins"": 34}, {""fold"": 3, ""max_drawdown_percent"": 12.81728496, ""profit"": 103417.18759844, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 224, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 62, ""wins"": 33}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 38.21170381, ""min_fold_profit"": 16023.33576824, ""month_win_rate"": 89.47368421, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 52583.493, ""4188"": 40488.42444346, ""4689"": 4034.39916868, ""5020"": 7284.9073233, ""7211"": 28393.28405869, ""7267"": 25779.61377319, ""8306"": 98060.72717056, ""9432"": -1895.0515537}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 562, ""SKIPPED_NO_FUTURE_DATA"": 12}, ""total_profit"": 254729.79738418, ""trade_count"": 182, ""worst_max_drawdown_percent"": 17.26845309}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.0, ""threshold"": 0.15, ""validation_score"": -95987.89087579}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.17803199, ""profit"": 126371.42073795, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 214, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 40}, {""fold"": 2, ""max_drawdown_percent"": 15.46032694, ""profit"": 25013.22092579, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 212, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 62, ""wins"": 35}, {""fold"": 3, ""max_drawdown_percent"": 13.22178993, ""profit"": 78391.04161144, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 263, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 62, ""wins"": 34}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 30.1948959, ""min_fold_profit"": 25013.22092579, ""month_win_rate"": 73.68421053, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 48703.005, ""4188"": 37861.80346363, ""4689"": -22546.3033186, ""5020"": 7284.9073233, ""7211"": 76248.13751537, ""7267"": 26646.49206016, ""8306"": 55775.60954628, ""9432"": -197.96831496}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 689, ""SKIPPED_NO_FUTURE_DATA"": 14}, ""total_profit"": 229775.68327518, ""trade_count"": 185, ""worst_max_drawdown_percent"": 15.46032694}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 3.0, ""target_percent"": 1.5, ""threshold"": 0.4, ""validation_score"": -58147.8671971}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.86469654, ""profit"": 119904.13884879, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 171, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 15.300458, ""profit"": 18931.9149259, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 170, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 36}, {""fold"": 3, ""max_drawdown_percent"": 14.68722914, ""profit"": 83812.90568342, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 224, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 36}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 25.57959664, ""min_fold_profit"": 18931.9149259, ""month_win_rate"": 78.94736842, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 59994.473, ""4188"": 44530.65516433, ""4689"": -10729.7469418, ""5020"": 7284.9073233, ""7211"": 46629.63434951, ""7267"": 25881.59945401, ""8306"": 50219.07100745, ""9432"": -1161.63389869}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 565, ""SKIPPED_NO_FUTURE_DATA"": 12}, ""total_profit"": 222648.95945811, ""trade_count"": 180, ""worst_max_drawdown_percent"": 15.300458}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 3.0, ""target_percent"": 2.5, ""threshold"": 0.3, ""validation_score"": 7171.22278597}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 7.61338894, ""profit"": 77193.35264837, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 163, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 32}, {""fold"": 2, ""max_drawdown_percent"": 15.1814944, ""profit"": 34369.55533261, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 148, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 59, ""wins"": 36}, {""fold"": 3, ""max_drawdown_percent"": 13.56617746, ""profit"": 105450.55412376, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 213, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 35}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 26.54446173, ""min_fold_profit"": 34369.55533261, ""month_win_rate"": 84.21052632, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 57741.014, ""4188"": 38053.15841902, ""4689"": 27216.38055873, ""5020"": 7284.9073233, ""7211"": 10555.19397863, ""7267"": 25983.58513483, ""8306"": 50691.41469121, ""9432"": -512.19200098}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 524, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 217013.46210474, ""trade_count"": 179, ""worst_max_drawdown_percent"": 15.1814944}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.15, ""validation_score"": -135819.57774943998}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 7.27520144, ""profit"": 82729.86270587, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 199, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 16.75389356, ""profit"": 43573.29518193, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 204, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 63, ""wins"": 39}, {""fold"": 3, ""max_drawdown_percent"": 14.70596348, ""profit"": 87529.53907316, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 255, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 62, ""wins"": 33}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 27.46164653, ""min_fold_profit"": 43573.29518193, ""month_win_rate"": 84.21052632, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 47867.254, ""4188"": 38577.65601867, ""4689"": -2579.72267366, ""5020"": 7284.9073233, ""7211"": 46154.46062985, ""7267"": 25830.6066136, ""8306"": 62736.51617451, ""9432"": -12038.98112531}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 658, ""SKIPPED_NO_FUTURE_DATA"": 13}, ""total_profit"": 213832.69696096, ""trade_count"": 185, ""worst_max_drawdown_percent"": 16.75389356}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.5, ""threshold"": 0.3, ""validation_score"": -8723.98696592}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 8.8599601, ""profit"": 79192.02852854, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 163, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 33}, {""fold"": 2, ""max_drawdown_percent"": 15.90102483, ""profit"": 27621.03364022, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 151, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 59, ""wins"": 34}, {""fold"": 3, ""max_drawdown_percent"": 12.42928842, ""profit"": 104930.0933863, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 209, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 35}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 30.07319197, ""min_fold_profit"": 27621.03364022, ""month_win_rate"": 84.21052632, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 64316.243, ""4188"": 41516.01144926, ""4689"": 8999.55566528, ""5020"": 7284.9073233, ""7211"": 29191.33818653, ""7267"": 25932.59229442, ""8306"": 36625.05367029, ""9432"": -2122.54603402}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 523, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 211743.15555506, ""trade_count"": 179, ""worst_max_drawdown_percent"": 15.90102483}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 3.0, ""target_percent"": 2.5, ""threshold"": 0.4, ""validation_score"": 9888.30809424}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 7.61338894, ""profit"": 69399.44079389, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 161, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 32}, {""fold"": 2, ""max_drawdown_percent"": 15.1814944, ""profit"": 34369.55533261, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 148, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 59, ""wins"": 36}, {""fold"": 3, ""max_drawdown_percent"": 13.56617746, ""profit"": 105450.55412376, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 208, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 35}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 27.5308894, ""min_fold_profit"": 34369.55533261, ""month_win_rate"": 84.21052632, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 57741.014, ""4188"": 38053.15841902, ""4689"": 18185.75526673, ""5020"": 7284.9073233, ""7211"": 10555.19397863, ""7267"": 25983.58513483, ""8306"": 51928.12812873, ""9432"": -512.19200098}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 517, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 209219.55025026, ""trade_count"": 179, ""worst_max_drawdown_percent"": 15.1814944}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.2, ""validation_score"": -157607.90407198}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 7.27520144, ""profit"": 82729.86270587, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 190, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 16.75389356, ""profit"": 33639.99769861, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 199, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 62, ""wins"": 36}, {""fold"": 3, ""max_drawdown_percent"": 14.70596348, ""profit"": 87529.53907316, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 245, ""SKIPPED_NO_FUTURE_DATA"": 5}, ""trades"": 62, ""wins"": 33}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 27.02178299, ""min_fold_profit"": 33639.99769861, ""month_win_rate"": 84.21052632, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 47867.254, ""4188"": 38577.65601867, ""4689"": 3618.54273803, ""5020"": 7284.9073233, ""7211"": 38204.98582281, ""7267"": 25830.6066136, ""8306"": 59755.94254214, ""9432"": -17240.49558091}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 634, ""SKIPPED_NO_FUTURE_DATA"": 13}, ""total_profit"": 203899.39947764, ""trade_count"": 184, ""worst_max_drawdown_percent"": 16.75389356}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 5.0, ""target_percent"": 2.0, ""threshold"": 0.4, ""validation_score"": 18427.215262060003}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.57326696, ""profit"": 111676.48994012, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 166, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 37}, {""fold"": 2, ""max_drawdown_percent"": 18.82809807, ""profit"": -4968.51040298, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 156, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 58, ""wins"": 33}, {""fold"": 3, ""max_drawdown_percent"": 13.72815717, ""profit"": 95896.25863778, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 212, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 36}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 30.72961801, ""min_fold_profit"": -4968.51040298, ""month_win_rate"": 73.68421053, ""positive_folds"": 2, ""profit_by_stock"": {""1570"": 64316.243, ""4188"": 45846.45284038, ""4689"": -3821.69465756, ""5020"": 7180.57742282, ""7211"": 3436.18213856, ""7267"": 24912.73548622, ""8306"": 63605.05121491, ""9432"": -2871.30927041}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 534, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 202604.23817492, ""trade_count"": 178, ""worst_max_drawdown_percent"": 18.82809807}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 2.0, ""threshold"": 0.2, ""validation_score"": -77014.18490462}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 3.96563894, ""profit"": 130084.65966879, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 181, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 35}, {""fold"": 2, ""max_drawdown_percent"": 18.14710207, ""profit"": -4333.83074614, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 176, ""SKIPPED_NO_FUTURE_DATA"": 3}, ""trades"": 59, ""wins"": 33}, {""fold"": 3, ""max_drawdown_percent"": 14.90884181, ""profit"": 75735.89574026, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 237, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 35}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 31.53003498, ""min_fold_profit"": -4333.83074614, ""month_win_rate"": 78.94736842, ""positive_folds"": 2, ""profit_by_stock"": {""1570"": 64316.243, ""4188"": 36058.44500926, ""4689"": 30673.34230797, ""5020"": 7276.44814218, ""7211"": 13697.33699311, ""7267"": 25626.63525196, ""8306"": 26335.60143976, ""9432"": -2497.32748133}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 594, ""SKIPPED_NO_FUTURE_DATA"": 11}, ""total_profit"": 201486.72466291, ""trade_count"": 179, ""worst_max_drawdown_percent"": 18.14710207}",False,NOT_BEST_PORTFOLIO
2,4689,"{""code"": ""4689"", ""stop_loss_percent"": 2.0, ""target_percent"": 1.5, ""threshold"": 0.5, ""validation_score"": 52017.13460882}","{""code"": ""4689"", ""stop_loss_percent"": 3.0, ""target_percent"": 1.5, ""threshold"": 0.3, ""validation_score"": -11265.635784360002}","{""by_fold"": [{""fold"": 1, ""max_drawdown_percent"": 4.76991394, ""profit"": 92221.16272828, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 183, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 59, ""wins"": 32}, {""fold"": 2, ""max_drawdown_percent"": 15.28756309, ""profit"": 18974.70768998, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 179, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 60, ""wins"": 36}, {""fold"": 3, ""max_drawdown_percent"": 14.68722914, ""profit"": 86744.5309492, ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 233, ""SKIPPED_NO_FUTURE_DATA"": 4}, ""trades"": 61, ""wins"": 35}], ""failed_check_count"": 1, ""failed_checks"": [""drawdown_ok""], ""max_stock_profit_share"": 23.0939137, ""min_fold_profit"": 18974.70768998, ""month_win_rate"": 68.42105263, ""positive_folds"": 3, ""profit_by_stock"": {""1570"": 48703.005, ""4188"": 46237.16175169, ""4689"": 38601.08339221, ""5020"": 7284.9073233, ""7211"": 50708.86136243, ""7267"": 25881.59945401, ""8306"": 2160.11533083, ""9432"": -21636.33224701}, ""selection_status"": ""REVIEW"", ""skip_counts"": {""SKIPPED_MAX_OPEN_POSITIONS"": 595, ""SKIPPED_NO_FUTURE_DATA"": 12}, ""total_profit"": 197940.40136746, ""trade_count"": 180, ""worst_max_drawdown_percent"": 15.28756309}",False,NOT_BEST_PORTFOLIO
